-0.81402856,0.60333884,9.873688,6
-0.90979666,0.32561144,9.500193,6
-0.9672575,0.038307227,9.14585,6
-0.93852705,-0.22026655,8.810662,6
-0.8714894,-0.50757074,8.485051,6
-0.80445176,-0.7661445,8.1402855,6
-0.80445176,-1.0247183,7.8625584,6
-0.90021986,-1.2641385,7.699753,6
-1.0055647,-1.4269443,7.651869,6
-1.0821792,-1.3599066,7.920019,6
-1.1300632,-1.1492168,8.293514,6
-1.0821792,-0.78529817,8.772355,6
-0.9864111,-0.30645782,9.222465,6
-0.90979666,0.25857377,9.557653,6
-0.8714894,0.7469909,9.844957,6
-0.90021986,1.1683705,9.969456,6
-0.9576807,1.5227122,9.969456,6
-1.0055647,1.733402,9.768343,6
-1.091756,1.8483237,9.548077,6
-1.292869,1.9057846,9.241618,6
-1.3790601,1.8674773,8.916007,6
-1.5514427,1.733402,8.7053175,6
-1.7621324,1.541866,8.599973,6
-1.934515,1.3694834,8.542512,6
-1.934515,1.3024458,8.628703,6
-1.7908629,1.3599066,8.810662,6
-1.5897499,1.484405,9.011775,6
-1.4939818,1.6184803,9.203311,6
-1.532289,1.6280571,9.385271,6
-1.6472107,1.5035586,9.461885,6
-1.733402,1.0055647,9.481039,6
-1.7621324,1.0534488,9.481039,6
-1.6472107,0.79487497,9.433155,6
-1.5705963,0.5650316,9.394848,6
-1.7525556,0.1340753,9.32781,6
-1.8387469,-0.02873042,9.308656,6
-1.9536686,-0.08619126,9.308656,6
-2.030283,0.11492168,9.241618,6
-2.0590134,0.5554548,9.165004,6
-2.078167,1.043872,9.193734,6
-2.183512,1.5131354,9.174581,6
-2.3080103,1.8291701,9.155427,6
-2.3942018,1.9919758,9.193734,6
-2.5091233,2.1068976,9.203311,6
-2.5091233,2.1643584,9.14585,6
-2.4516625,2.1452048,9.126697,6
-2.432509,2.0398598,9.193734,6
-2.336741,1.8962077,9.251195,6
-2.2122424,1.6567876,9.308656,6
-2.183512,1.4077905,9.375694,6
-2.183512,1.1300632,9.442732,6
-2.231396,0.81402856,9.519346,6
-2.2218192,0.60333884,9.528923,6
-2.2122424,0.48841715,9.557653,6
-2.231396,0.49799395,9.471462,6
-2.2409728,0.545878,9.346964,6
-2.2601264,0.6895301,9.126697,6
-2.2601264,0.8714894,8.896853,6
-2.2122424,1.0247183,8.772355,6
-2.231396,1.283292,8.829816,6
-2.27928,1.3024458,10.448297,6
-2.183512,1.2354081,10.611102,6
-2.1164744,1.2545617,10.658986,6
-2.030283,1.3024458,10.620679,6
-1.9440918,1.3311762,10.390836,6
-1.9249382,1.3503298,10.113108,6
-1.9057846,1.3599066,9.797073,6
-1.8483237,1.340753,9.404425,6
-1.8483237,1.3215994,9.088389,6
-1.8291701,1.283292,8.781932,6
-1.8195933,1.283292,8.504205,6
-1.8100165,1.340753,8.350976,6
-1.8100165,1.388637,8.341399,6
-1.8004397,1.436521,8.437167,6
-1.8195933,1.4748282,8.513782,6
-1.8004397,1.541866,8.590396,6
-1.8483237,1.5227122,8.743625,6
-1.9057846,1.541866,8.848969,6
-1.934515,1.532289,8.963891,6
-1.9536686,1.5131354,9.088389,6
-1.9728222,1.4748282,9.184157,6
-2.030283,1.4748282,9.241618,6
-2.0685902,1.4939818,9.270349,6
-2.1164744,1.5131354,9.270349,6
-2.183512,1.541866,9.232041,6
-2.2122424,1.5610195,9.260772,6
-2.231396,1.5610195,9.241618,6
-2.2218192,1.5705963,9.165004,6
-2.2505496,1.5610195,9.136273,6
-2.2697031,1.5897499,9.184157,6
-2.2697031,1.6089035,9.203311,6
-2.231396,1.6184803,9.251195,6
-2.2026656,1.5514427,9.3182335,6
-2.1739352,1.4939818,9.308656,6
-2.1547816,1.4173675,9.356541,6
-2.1164744,1.3694834,9.308656,6
-2.0973208,1.3503298,9.241618,6
-2.078167,1.340753,9.299079,6
-2.0494366,1.3120226,9.193734,6
-2.030283,1.3503298,9.097966,6
-2.0015526,1.3120226,9.069236,6
-2.0111294,1.2737153,9.078813,6
-2.030283,1.292869,9.088389,6
-2.030283,1.3024458,9.088389,6
-2.0111294,1.283292,9.097966,6
-1.9536686,1.3120226,9.107543,6
-1.9728222,1.3311762,9.097966,6
-1.982399,1.3311762,9.088389,6
-1.9919758,1.3503298,9.11712,6
-2.030283,1.388637,9.11712,6
-2.0494366,1.3790601,9.107543,6
-2.0590134,1.4077905,9.174581,6
-2.0398598,1.3790601,9.126697,6
-2.0398598,1.388637,9.193734,6
-2.0207062,1.4077905,9.193734,6
-1.9919758,1.4748282,9.184157,6
-2.0015526,1.5131354,9.241618,6
-1.9919758,1.5131354,9.232041,6
-1.9728222,1.5227122,9.193734,6
-1.9728222,1.5514427,9.184157,6
-1.9919758,1.5610195,9.136273,6
-1.9536686,1.532289,9.174581,6
-1.9249382,1.532289,9.165004,6
-1.9249382,1.5035586,9.203311,6
-1.8962077,1.5131354,9.212888,6
-1.8483237,1.5035586,9.184157,6
-1.8962077,1.5035586,9.155427,6
-1.9057846,1.484405,9.174581,6
-1.9057846,1.484405,9.193734,6
-1.8866309,1.484405,9.14585,6
-1.8770541,1.5035586,9.14585,6
-1.8866309,1.4939818,9.165004,6
-1.8770541,1.484405,9.155427,6
-1.8770541,1.5035586,9.165004,6
-1.8483237,1.5131354,9.193734,6
-1.8387469,1.4652514,9.174581,6
-1.8579005,1.484405,9.136273,6
-1.8483237,1.484405,9.11712,6
-1.8770541,1.4939818,9.069236,6
-1.8579005,1.4939818,9.078813,6
-1.8483237,1.436521,9.11712,6
-1.8770541,1.4269443,9.126697,6
-1.8579005,1.4269443,9.174581,6
-1.8674773,1.4173675,9.184157,6
-1.8674773,1.4269443,9.232041,6
-1.8483237,1.4269443,9.212888,6
-1.8579005,1.436521,9.222465,6
-1.8291701,1.4269443,9.222465,6
-1.8579005,1.4077905,9.251195,6
-1.8674773,1.3790601,9.241618,6
-1.8770541,1.3982137,9.232041,6
-1.8770541,1.4173675,9.222465,6
-1.8579005,1.436521,9.222465,6
-1.8674773,1.4652514,9.193734,6
-1.8866309,1.4939818,9.203311,6
-1.8962077,1.5035586,9.165004,6
-1.8674773,1.5610195,9.184157,6
-1.8579005,1.6184803,9.174581,6
-1.8770541,1.5897499,9.203311,6
-1.8866309,1.5801731,9.165004,6
-1.8770541,1.532289,9.184157,6
-1.8962077,1.5227122,9.212888,6
-1.8674773,1.484405,9.193734,6
-1.8962077,1.5131354,9.251195,6
-1.8579005,1.4939818,9.232041,6
-1.8291701,1.4939818,9.232041,6
-1.8579005,1.4939818,9.203311,6
-1.8387469,1.4460979,9.165004,6
-1.8962077,1.4077905,9.165004,6
-1.8866309,1.3982137,9.14585,6
-1.8866309,1.3790601,9.155427,6
-1.8962077,1.3982137,9.174581,6
-1.8962077,1.4269443,9.184157,6
-1.8770541,1.436521,9.193734,6
-1.8866309,1.4556746,9.155427,6
-1.9249382,1.4556746,9.155427,6
-1.934515,1.4460979,9.155427,6
-1.9536686,1.4652514,9.203311,6
-1.9536686,1.4748282,9.193734,6
-1.9249382,1.4652514,9.165004,6
-1.9440918,1.4748282,9.11712,6
-1.8962077,1.4939818,9.14585,6
-1.8962077,1.5035586,9.126697,6
-1.9057846,1.5131354,9.11712,6
-1.8770541,1.541866,9.088389,6
-1.8579005,1.5131354,9.14585,6
-1.8770541,1.4748282,9.174581,6
-1.8866309,1.4556746,9.212888,6
-1.8770541,1.4652514,9.212888,6
-1.8770541,1.4556746,9.174581,6
-1.9249382,1.4748282,9.184157,6
-1.934515,1.484405,9.184157,6
-1.934515,1.4748282,9.174581,6
-1.9057846,1.4748282,9.136273,6
-1.9153614,1.4652514,9.107543,6
-1.9440918,1.4556746,9.107543,6
-1.9440918,1.436521,9.126697,6
-1.9632454,1.4077905,9.155427,6
-1.9919758,1.4269443,9.174581,6
-1.9536686,1.4173675,9.193734,6
-1.9440918,1.3982137,9.232041,6
-1.9440918,1.436521,9.193734,6
-1.9153614,1.4269443,9.193734,6
-1.9057846,1.4269443,9.222465,6
-1.8962077,1.4460979,9.203311,6
-1.8770541,1.436521,9.222465,6
-1.8770541,1.436521,9.193734,6
-1.9153614,1.4652514,9.136273,6
-1.9153614,1.4748282,9.174581,6
