5.8598084,-1.1839328,7.475895,6
5.8741736,-1.1659763,7.478289,6
5.872977,-1.1456255,7.4746976,6
5.8705826,-1.1528081,7.477092,6
5.853823,-1.1923125,7.457938,6
5.8215013,-1.1935096,7.4567413,6
5.78918,-1.1911154,7.478289,6
5.7975593,-1.1779473,7.4627266,6
5.792771,-1.1935096,7.4711065,6
5.7963624,-1.1887212,7.4842744,6
5.8203044,-1.2030864,7.4842744,6
5.819107,-1.2006922,7.5082164,6
5.807136,-1.2006922,7.4986396,6
5.831078,-1.1851299,7.4746976,6
5.837064,-1.1827357,7.455544,6
5.8238955,-1.1839328,7.428011,6
5.8107276,-1.1779473,7.4471645,6
5.8107276,-1.1779473,7.4471645,6
5.8023477,-1.1767502,7.430405,6
5.792771,-1.2126632,7.4507556,6
5.777209,-1.2114661,7.4603324,6
5.7999535,-1.2270284,7.4627266,6
5.7999535,-1.2198458,7.478289,6
5.8119245,-1.2090719,7.502231,6
5.7975593,-1.2198458,7.49026,6
5.804742,-1.2198458,7.4962454,6
5.793968,-1.2437878,7.4950485,6
5.783194,-1.2354081,7.49026,6
5.793968,-1.246182,7.489063,6
5.7879825,-1.22224,7.502231,6
5.7879825,-1.22224,7.502231,6
5.801151,-1.2018893,7.4627266,6
5.8107276,-1.1959038,7.478289,6
5.8262897,-1.1971009,7.4926543,6
5.8226986,-1.1959038,7.5106106,6
5.843049,-1.2042835,7.514202,6
5.828684,-1.2162545,7.5285673,6
5.819107,-1.246182,7.514202,6
5.8262897,-1.246182,7.5225816,6
5.85502,-1.2617443,7.4926543,6
5.8466406,-1.2569559,7.503428,6
5.8382607,-1.2473791,7.4687123,6
5.8203044,-1.2258313,7.4483614,6
5.758055,-1.198298,7.431602,6
5.758055,-1.198298,7.431602,6
5.741296,-1.1767502,7.4112515,6
5.747281,-1.1719618,7.431602,6
5.7640405,-1.1803415,7.419631,6
5.7389016,-1.1803415,7.441179,6
5.7508726,-1.1875241,7.4591355,6
5.7855883,-1.1731589,7.4974427,6
5.804742,-1.1719618,7.5309615,6
5.8322754,-1.1695676,7.539341,6
5.8203044,-1.174356,7.5441294,6
5.807136,-1.2126632,7.5572977,6
5.7628436,-1.2246342,7.5345526,6
5.7628436,-1.2246342,7.5345526,6
5.777209,-1.2366052,7.4854717,6
5.7879825,-1.2330139,7.4723034,6
5.78918,-1.2126632,7.4268136,6
5.7963624,-1.2126632,7.45315,6
5.7843914,-1.2162545,7.463924,6
5.7903767,-1.1839328,7.4962454,6
5.795165,-1.1899183,7.489063,6
5.7855883,-1.1887212,7.48188,6
5.7736173,-1.1911154,7.523779,6
5.793968,-1.1911154,7.5285673,6
5.8143187,-1.198298,7.536947,6
5.793968,-1.1755531,7.4986396,6
5.7867856,-1.1779473,7.517793,6
5.7867856,-1.1779473,7.517793,6
5.768829,-1.1731589,7.5225816,6
5.7748146,-1.1659763,7.5201874,6
5.7736173,-1.174356,7.505822,6
5.7784057,-1.1899183,7.4842744,6
5.793968,-1.1719618,7.503428,6
5.8119245,-1.1647792,7.479486,6
5.793968,-1.174356,7.4854717,6
5.729325,-1.1911154,7.5082164,6
5.7137623,-1.1994951,7.4806833,6
5.722142,-1.1935096,7.501034,6
5.744887,-1.1779473,7.49026,6
5.7748146,-1.1623849,7.4854717,6
5.795165,-1.1587936,7.4974427,6
5.7784057,-1.1563994,7.5333557,6
5.7784057,-1.1563994,7.5333557,6
5.765238,-1.1563994,7.541735,6
5.7628436,-1.186327,7.548918,6
5.7496753,-1.2042835,7.5106106,6
5.767632,-1.2174516,7.4986396,6
5.7748146,-1.2330139,7.499837,6
5.7843914,-1.2437878,7.4974427,6
5.7724204,-1.258153,7.4830775,6
5.7664347,-1.270124,7.4735007,6
5.759252,-1.283292,7.4830775,6
5.74369,-1.3012487,7.4471645,6
5.7496753,-1.3012487,7.477092,6
5.747281,-1.3012487,7.455544,6
5.7125654,-1.316811,7.457938,6
5.7125654,-1.316811,7.457938,6
5.651513,-1.2964603,7.4615297,6
5.6096144,-1.246182,7.502231,6
5.603629,-1.1779473,7.5429325,6
5.6096144,-1.1168951,7.5465236,6
5.6431336,-1.043872,7.5908165,6
5.6802435,-1.0235212,7.6147585,6
5.731719,-1.0151415,7.642292,6
5.813122,-1.0714053,7.6243353,6
5.8382607,-1.1109096,7.6147585,6
5.85502,-1.1240777,7.5944076,6
5.8681884,-1.1336545,7.553706,6
5.7975593,-1.0869676,7.487866,6
5.74369,-1.0737995,7.4723034,6
5.770026,-1.079785,7.457938,6
5.7365074,-1.1061212,7.4627266,6
5.7365074,-1.1061212,7.4627266,6
5.711368,-1.1611878,7.4806833,6
5.7017913,-1.1815386,7.502231,6
5.6790466,-1.2126632,7.4986396,6
5.6946087,-1.2473791,7.501034,6
5.7281275,-1.2785037,7.4866686,6
